1.569582053096465701e+00
5.329018696805478683e-01
7.237766683425901348e-01
1.284238288435270992e-01
3.422787201425713244e-01
-1.481236857629231185e-01
-3.382790194307586651e-01
-7.218291884779272083e-01
-1.110714502579528862e+00
-1.117118845879934153e-01
1.572091275958576562e+00
2.849308687324655920e-01
-6.251629889801035844e-01
3.716282527023133109e-01
7.811184668713537782e-01
-6.145981953962731392e-01
-4.437336544127257199e-01
-3.885350093307177177e-01
3.880065564154703828e-01
-1.957556007753947502e-01
-4.216074767516446720e-01
8.337527973751799326e-01
9.108194637403652649e-01
-9.469300554443340623e-01
2.164357745322589288e-01
-1.073488799506652436e+00
3.740110196146187449e-01
1.093065073202316162e-01
-3.168343061378511294e-01
4.311992492462560778e-01
2.915679117891972760e-01
-4.474555355395650746e-01
-5.094862655667695694e-01
4.858681926280363772e-01
3.937097196490777495e-01
-5.404658659666117249e-01
5.564831064879548483e-01
-9.291989565855330868e-01
-3.929607907221566165e-02
-6.048228799759804986e-01
-5.318067706148786877e-01
-1.166922119095410437e-01
-5.408147468922777090e-01
-4.036737267411314445e-01
-9.542201759019222074e-01
-4.749746631073169523e-01
-2.261208531488354823e-01
-6.192145893132010581e-01
-4.110859930963796094e-01
2.463033565491856147e-01
4.385736661108330381e-01
-4.074401146596962064e-01
-3.415138531989386772e-01
-3.251392893148326024e-01
-4.307531086930669328e-01
-8.880485120074326222e-01
-8.792245073366753427e-01
-1.065867583508048888e+00
3.710577812223772032e-01
-4.120587826061726799e-01
