mean_1	cx	mut_pb	t_size	k	max_val
20	cxTwoPoint	0.2	8	1	1.8468827479
20	cxTwoPoint	0.2	8	3	1.86499624913
20	cxTwoPoint	0.2	8	5	1.87099977516
20	cxTwoPoint	0.2	8	7	1.87430926746
20	cxUniform	0.05	2	1	1.85266909646
20	cxUniform	0.05	2	3	1.8802087487
20	cxUniform	0.05	2	5	1.88165618668
20	cxUniform	0.05	2	7	1.88895939061
20	cxUniform	0.05	4	1	1.84604570682
20	cxUniform	0.05	4	3	1.87737438782
20	cxUniform	0.05	4	5	1.88661633018
20	cxUniform	0.05	4	7	1.88710358265
20	cxUniform	0.05	6	1	1.85236378023
20	cxUniform	0.05	6	3	1.87525828927
20	cxUniform	0.05	6	5	1.88152980775
20	cxUniform	0.05	6	7	1.88735261844
20	cxUniform	0.05	8	1	1.83733903705
20	cxUniform	0.05	8	3	1.87305706798
20	cxUniform	0.05	8	5	1.88280150127
20	cxUniform	0.05	8	7	1.87773836974
20	cxUniform	0.075	2	1	1.84714636935
20	cxUniform	0.075	2	3	1.87712960229
20	cxUniform	0.075	2	5	1.88260763303
20	cxUniform	0.075	2	7	1.88862258104
20	cxUniform	0.075	4	1	1.84550438811
20	cxUniform	0.075	4	3	1.87753162857
20	cxUniform	0.075	4	5	1.89191467356
20	cxUniform	0.075	4	7	1.88735490115
20	cxUniform	0.075	6	1	1.84614539011
20	cxUniform	0.075	6	3	1.87255604216
20	cxUniform	0.075	6	5	1.87967251345
20	cxUniform	0.075	6	7	1.88372591917
20	cxUniform	0.075	8	1	1.85166011671
20	cxUniform	0.075	8	3	1.86905400068
20	cxUniform	0.075	8	5	1.87966583912
20	cxUniform	0.075	8	7	1.88135647818
20	cxUniform	0.1	2	1	1.85476457584
20	cxUniform	0.1	2	3	1.87912315246
20	cxUniform	0.1	2	5	1.8859074736
20	cxUniform	0.1	2	7	1.88704056582
20	cxUniform	0.1	4	1	1.84470234165
20	cxUniform	0.1	4	3	1.87572225955
20	cxUniform	0.1	4	5	1.87890533433
20	cxUniform	0.1	4	7	1.8886681751
20	cxUniform	0.1	6	1	1.85551860219
20	cxUniform	0.1	6	3	1.87133658271
20	cxUniform	0.1	6	5	1.88228567398
20	cxUniform	0.1	6	7	1.88522676511
20	cxUniform	0.1	8	1	1.83926836502
20	cxUniform	0.1	8	3	1.86848403497
20	cxUniform	0.1	8	5	1.87853604767
20	cxUniform	0.1	8	7	1.88066767911
20	cxUniform	0.125	2	1	1.84821381083
20	cxUniform	0.125	2	3	1.88080273648
20	cxUniform	0.125	2	5	1.88674233309
20	cxUniform	0.125	2	7	1.89947441858
20	cxUniform	0.125	4	1	1.84334345444
20	cxUniform	0.125	4	3	1.87923123734
20	cxUniform	0.125	4	5	1.88972282404
20	cxUniform	0.125	4	7	1.88726755754
20	cxUniform	0.125	6	1	1.85732674456
20	cxUniform	0.125	6	3	1.87593112666
20	cxUniform	0.125	6	5	1.88295305651
20	cxUniform	0.125	6	7	1.88369276514
20	cxUniform	0.125	8	1	1.8323443792
20	cxUniform	0.125	8	3	1.87331462175
20	cxUniform	0.125	8	5	1.87664267718
20	cxUniform	0.125	8	7	1.88354728077
20	cxUniform	0.15	2	1	1.85378005689
20	cxUniform	0.15	2	3	1.87797183134
20	cxUniform	0.15	2	5	1.88501786704
20	cxUniform	0.15	2	7	1.88744390896
20	cxUniform	0.15	4	1	1.85486348585
20	cxUniform	0.15	4	3	1.87594617955
20	cxUniform	0.15	4	5	1.88763484573
20	cxUniform	0.15	4	7	1.88804376092
20	cxUniform	0.15	6	1	1.8474771583
20	cxUniform	0.15	6	3	1.87696990739
20	cxUniform	0.15	6	5	1.88323659939
20	cxUniform	0.15	6	7	1.88331135483
20	cxUniform	0.15	8	1	1.84126636686
20	cxUniform	0.15	8	3	1.87103486924
20	cxUniform	0.15	8	5	1.87719148187
20	cxUniform	0.15	8	7	1.88752123149
20	cxUniform	0.175	2	1	1.85807631026
20	cxUniform	0.175	2	3	1.88162827944
20	cxUniform	0.175	2	5	1.88481805735
20	cxUniform	0.175	2	7	1.88774487964
20	cxUniform	0.175	4	1	1.85149752254
20	cxUniform	0.175	4	3	1.87793071397
20	cxUniform	0.175	4	5	1.88444388194
20	cxUniform	0.175	4	7	1.88455037387
20	cxUniform	0.175	6	1	1.85556937664
20	cxUniform	0.175	6	3	1.8751720074
20	cxUniform	0.175	6	5	1.88186566142
20	cxUniform	0.175	6	7	1.88859532288
20	cxUniform	0.175	8	1	1.8443929414
20	cxUniform	0.175	8	3	1.87520354392
20	cxUniform	0.175	8	5	1.88179619046
20	cxUniform	0.175	8	7	1.88106249035
20	cxUniform	0.2	2	1	1.85749167439
20	cxUniform	0.2	2	3	1.88071546351
20	cxUniform	0.2	2	5	1.88351424757
20	cxUniform	0.2	2	7	1.89198262634
20	cxUniform	0.2	4	1	1.84957870993
20	cxUniform	0.2	4	3	1.87901425238
20	cxUniform	0.2	4	5	1.88690211534
20	cxUniform	0.2	4	7	1.8890659826
20	cxUniform	0.2	6	1	1.84317926467
20	cxUniform	0.2	6	3	1.88151605291
20	cxUniform	0.2	6	5	1.87912845046
20	cxUniform	0.2	6	7	1.88708941802
20	cxUniform	0.2	8	1	1.84185129459
20	cxUniform	0.2	8	3	1.86655653174
20	cxUniform	0.2	8	5	1.88278525217
20	cxUniform	0.2	8	7	1.88557207067
30	cxOnePoint	0.05	2	1	1.83163763537
30	cxOnePoint	0.05	2	3	1.86741616617
30	cxOnePoint	0.05	2	5	1.86863645778
30	cxOnePoint	0.05	2	7	1.87878073693
30	cxOnePoint	0.05	4	1	1.82476260638
30	cxOnePoint	0.05	4	3	1.86457536046
30	cxOnePoint	0.05	4	5	1.86953516303
30	cxOnePoint	0.05	4	7	1.87784230121
30	cxOnePoint	0.05	6	1	1.84439601886
30	cxOnePoint	0.05	6	3	1.86350382831
30	cxOnePoint	0.05	6	5	1.8630212805
30	cxOnePoint	0.05	6	7	1.87776738443
30	cxOnePoint	0.05	8	1	1.80968340396
30	cxOnePoint	0.05	8	3	1.85855872563
30	cxOnePoint	0.05	8	5	1.87452137663
30	cxOnePoint	0.05	8	7	1.87209427071
30	cxOnePoint	0.075	2	1	1.83313989577
30	cxOnePoint	0.075	2	3	1.86737765586
30	cxOnePoint	0.075	2	5	1.87796482769
30	cxOnePoint	0.075	2	7	1.88065186156
30	cxOnePoint	0.075	4	1	1.84093073603
30	cxOnePoint	0.075	4	3	1.87038524831
30	cxOnePoint	0.075	4	5	1.87383122749
30	cxOnePoint	0.075	4	7	1.86873640376
30	cxOnePoint	0.075	6	1	1.83462877061
30	cxOnePoint	0.075	6	3	1.86455044291
30	cxOnePoint	0.075	6	5	1.87199900475
30	cxOnePoint	0.075	6	7	1.87831474291
30	cxOnePoint	0.075	8	1	1.8431567089
30	cxOnePoint	0.075	8	3	1.86477163644
30	cxOnePoint	0.075	8	5	1.86623608449
30	cxOnePoint	0.075	8	7	1.87403111693
30	cxOnePoint	0.1	2	1	1.84336393897
30	cxOnePoint	0.1	2	3	1.8711576426
30	cxOnePoint	0.1	2	5	1.879466625
30	cxOnePoint	0.1	2	7	1.88436205544
30	cxOnePoint	0.1	4	1	1.84001284531
30	cxOnePoint	0.1	4	3	1.86691429318
30	cxOnePoint	0.1	4	5	1.87997884763
30	cxOnePoint	0.1	4	7	1.88390624274
30	cxOnePoint	0.1	6	1	1.82446037038
30	cxOnePoint	0.1	6	3	1.86466365316
30	cxOnePoint	0.1	6	5	1.87050846541
30	cxOnePoint	0.1	6	7	1.87961862313
30	cxOnePoint	0.1	8	1	1.82979298209
30	cxOnePoint	0.1	8	3	1.86785583157
30	cxOnePoint	0.1	8	5	1.87474674118
30	cxOnePoint	0.1	8	7	1.87629803537
30	cxOnePoint	0.125	2	1	1.83278845838
30	cxOnePoint	0.125	2	3	1.87380492068
30	cxOnePoint	0.125	2	5	1.8799760548
30	cxOnePoint	0.125	2	7	1.87979229297
30	cxOnePoint	0.125	4	1	1.83070573326
30	cxOnePoint	0.125	4	3	1.88071817423
30	cxOnePoint	0.125	4	5	1.87707718769
30	cxOnePoint	0.125	4	7	1.8822655673
30	cxOnePoint	0.125	6	1	1.83236149508
30	cxOnePoint	0.125	6	3	1.86732707185
30	cxOnePoint	0.125	6	5	1.8713515949
30	cxOnePoint	0.125	6	7	1.87770143982
30	cxOnePoint	0.125	8	1	1.83447761514
30	cxOnePoint	0.125	8	3	1.87062931485
30	cxOnePoint	0.125	8	5	1.87322964897
30	cxOnePoint	0.125	8	7	1.8804839329
30	cxOnePoint	0.15	2	1	1.83484542386
30	cxOnePoint	0.15	2	3	1.87061913102
30	cxOnePoint	0.15	2	5	1.8789994824
30	cxOnePoint	0.15	2	7	1.87996240643
30	cxOnePoint	0.15	4	1	1.84286380984
30	cxOnePoint	0.15	4	3	1.86715425777
30	cxOnePoint	0.15	4	5	1.87692139907
30	cxOnePoint	0.15	4	7	1.87163213582
30	cxOnePoint	0.15	6	1	1.82832426516
30	cxOnePoint	0.15	6	3	1.86442366503
30	cxOnePoint	0.15	6	5	1.86993465409
30	cxOnePoint	0.15	6	7	1.88330550544
30	cxOnePoint	0.15	8	1	1.8173974249
30	cxOnePoint	0.15	8	3	1.86237617856
30	cxOnePoint	0.15	8	5	1.87847012416
30	cxOnePoint	0.15	8	7	1.88063360163
30	cxOnePoint	0.175	2	1	1.84695455174
30	cxOnePoint	0.175	2	3	1.8785287305
30	cxOnePoint	0.175	2	5	1.87609005154
30	cxOnePoint	0.175	2	7	1.88246239566
30	cxOnePoint	0.175	4	1	1.82813112094
30	cxOnePoint	0.175	4	3	1.86675972793
30	cxOnePoint	0.175	4	5	1.8745724353
30	cxOnePoint	0.175	4	7	1.87995045203
30	cxOnePoint	0.175	6	1	1.83975327078
30	cxOnePoint	0.175	6	3	1.85906553338
30	cxOnePoint	0.175	6	5	1.87509442225
30	cxOnePoint	0.175	6	7	1.87965573125
30	cxOnePoint	0.175	8	1	1.82536338021
30	cxOnePoint	0.175	8	3	1.86480994619
30	cxOnePoint	0.175	8	5	1.87492387405
30	cxOnePoint	0.175	8	7	1.86573332116
30	cxOnePoint	0.2	2	1	1.84433182362
30	cxOnePoint	0.2	2	3	1.86696644024
30	cxOnePoint	0.2	2	5	1.87507770922
30	cxOnePoint	0.2	2	7	1.88721570692
30	cxOnePoint	0.2	4	1	1.83505595661
30	cxOnePoint	0.2	4	3	1.87011142925
30	cxOnePoint	0.2	4	5	1.87627097422
30	cxOnePoint	0.2	4	7	1.8787868887
30	cxOnePoint	0.2	6	1	1.83567765046
30	cxOnePoint	0.2	6	3	1.87339432494
30	cxOnePoint	0.2	6	5	1.87492701658
30	cxOnePoint	0.2	6	7	1.87601484406
30	cxOnePoint	0.2	8	1	1.82760146099
30	cxOnePoint	0.2	8	3	1.86447797506
30	cxOnePoint	0.2	8	5	1.88634390417
30	cxOnePoint	0.2	8	7	1.88379940205
30	cxTwoPoint	0.05	2	1	1.83935738775
30	cxTwoPoint	0.05	2	3	1.87172320952
30	cxTwoPoint	0.05	2	5	1.88060999539
30	cxTwoPoint	0.05	2	7	1.88626418578
30	cxTwoPoint	0.05	4	1	1.82855701717
30	cxTwoPoint	0.05	4	3	1.87079802424
30	cxTwoPoint	0.05	4	5	1.87310651215
30	cxTwoPoint	0.05	4	7	1.88197662572
30	cxTwoPoint	0.05	6	1	1.83489042534
30	cxTwoPoint	0.05	6	3	1.86654102999
30	cxTwoPoint	0.05	6	5	1.88244402306
30	cxTwoPoint	0.05	6	7	1.88276278702
30	cxTwoPoint	0.05	8	1	1.83750468935
30	cxTwoPoint	0.05	8	3	1.86574333331
30	cxTwoPoint	0.05	8	5	1.87023431232
30	cxTwoPoint	0.05	8	7	1.87564599608
30	cxTwoPoint	0.075	2	1	1.84214999956
30	cxTwoPoint	0.075	2	3	1.87325075893
30	cxTwoPoint	0.075	2	5	1.87540826522
30	cxTwoPoint	0.075	2	7	1.88314478438
30	cxTwoPoint	0.075	4	1	1.84304648467
30	cxTwoPoint	0.075	4	3	1.86986435749
30	cxTwoPoint	0.075	4	5	1.88070750052
30	cxTwoPoint	0.075	4	7	1.87539090879
30	cxTwoPoint	0.075	6	1	1.83130158511
30	cxTwoPoint	0.075	6	3	1.86478861598
30	cxTwoPoint	0.075	6	5	1.86919046605
30	cxTwoPoint	0.075	6	7	1.87551324622
30	cxTwoPoint	0.075	8	1	1.82033739618
30	cxTwoPoint	0.075	8	3	1.860932654
30	cxTwoPoint	0.075	8	5	1.86935956204
30	cxTwoPoint	0.075	8	7	1.88133374192
30	cxTwoPoint	0.1	2	1	1.84491699821
30	cxTwoPoint	0.1	2	3	1.87130435021
30	cxTwoPoint	0.1	2	5	1.87427330887
30	cxTwoPoint	0.1	2	7	1.88262971218
30	cxTwoPoint	0.1	4	1	1.82532996007
30	cxTwoPoint	0.1	4	3	1.86905310994
30	cxTwoPoint	0.1	4	5	1.87218976544
30	cxTwoPoint	0.1	4	7	1.88055873213
30	cxTwoPoint	0.1	6	1	1.83668276366
30	cxTwoPoint	0.1	6	3	1.86975058477
30	cxTwoPoint	0.1	6	5	1.87437090148
30	cxTwoPoint	0.1	6	7	1.87935520954
30	cxTwoPoint	0.1	8	1	1.83048189634
30	cxTwoPoint	0.1	8	3	1.86053425899
30	cxTwoPoint	0.1	8	5	1.87216162688
30	cxTwoPoint	0.1	8	7	1.87515754369
30	cxTwoPoint	0.125	2	1	1.83937681465
30	cxTwoPoint	0.125	2	3	1.86895426749
30	cxTwoPoint	0.125	2	5	1.87821409406
30	cxTwoPoint	0.125	2	7	1.88380643421
30	cxTwoPoint	0.125	4	1	1.83595043026
30	cxTwoPoint	0.125	4	3	1.86445978243
30	cxTwoPoint	0.125	4	5	1.87705891886
30	cxTwoPoint	0.125	4	7	1.87544395455
30	cxTwoPoint	0.125	6	1	1.82551262583
30	cxTwoPoint	0.125	6	3	1.86617370487
30	cxTwoPoint	0.125	6	5	1.87647149466
30	cxTwoPoint	0.125	6	7	1.87401686939
30	cxTwoPoint	0.125	8	1	1.837122657
30	cxTwoPoint	0.125	8	3	1.86623344204
30	cxTwoPoint	0.125	8	5	1.87556332061
30	cxTwoPoint	0.125	8	7	1.87565617254
30	cxTwoPoint	0.15	2	1	1.84079969017
30	cxTwoPoint	0.15	2	3	1.87365353619
30	cxTwoPoint	0.15	2	5	1.88278367361
30	cxTwoPoint	0.15	2	7	1.88238261058
30	cxTwoPoint	0.15	4	1	1.83149646092
30	cxTwoPoint	0.15	4	3	1.87505132541
30	cxTwoPoint	0.15	4	5	1.87686157376
30	cxTwoPoint	0.15	4	7	1.87789244285
30	cxTwoPoint	0.15	6	1	1.83023786562
30	cxTwoPoint	0.15	6	3	1.86898252827
30	cxTwoPoint	0.15	6	5	1.86969224182
30	cxTwoPoint	0.15	6	7	1.8858747414
30	cxTwoPoint	0.15	8	1	1.84127780766
30	cxTwoPoint	0.15	8	3	1.86928615646
30	cxTwoPoint	0.15	8	5	1.87645865273
30	cxTwoPoint	0.15	8	7	1.87396265267
30	cxTwoPoint	0.175	2	1	1.84699010793
30	cxTwoPoint	0.175	2	3	1.87426658271
30	cxTwoPoint	0.175	2	5	1.87977178882
30	cxTwoPoint	0.175	2	7	1.87982253351
30	cxTwoPoint	0.175	4	1	1.82998464982
30	cxTwoPoint	0.175	4	3	1.87824146619
30	cxTwoPoint	0.175	4	5	1.87375458413
30	cxTwoPoint	0.175	4	7	1.88150582998
30	cxTwoPoint	0.175	6	1	1.83379669533
30	cxTwoPoint	0.175	6	3	1.87193540776
30	cxTwoPoint	0.175	6	5	1.87830841267
30	cxTwoPoint	0.175	6	7	1.87590711108
30	cxTwoPoint	0.175	8	1	1.83782617237
30	cxTwoPoint	0.175	8	3	1.86517801882
30	cxTwoPoint	0.175	8	5	1.88096376252
30	cxTwoPoint	0.175	8	7	1.87171928742
30	cxTwoPoint	0.2	2	1	1.84417650131
30	cxTwoPoint	0.2	2	3	1.8753568171
30	cxTwoPoint	0.2	2	5	1.87505547166
30	cxTwoPoint	0.2	2	7	1.88594723751
30	cxTwoPoint	0.2	4	1	1.84821790456
30	cxTwoPoint	0.2	4	3	1.8707556757
30	cxTwoPoint	0.2	4	5	1.87682504114
30	cxTwoPoint	0.2	4	7	1.87988867566
30	cxTwoPoint	0.2	6	1	1.84190630602
30	cxTwoPoint	0.2	6	3	1.86581220676
30	cxTwoPoint	0.2	6	5	1.88281686307
30	cxTwoPoint	0.2	6	7	1.88071835032
30	cxTwoPoint	0.2	8	1	1.84458909141
30	cxTwoPoint	0.2	8	3	1.87157102501
30	cxTwoPoint	0.2	8	5	1.87346542724
30	cxTwoPoint	0.2	8	7	1.87207797931
30	cxUniform	0.05	2	1	1.84730892526
30	cxUniform	0.05	2	3	1.88159315597
30	cxUniform	0.05	2	5	1.88441893181
30	cxUniform	0.05	2	7	1.88544316673
30	cxUniform	0.05	4	1	1.85032804478
30	cxUniform	0.05	4	3	1.87214600556
30	cxUniform	0.05	4	5	1.88260286054
30	cxUniform	0.05	4	7	1.88522548086
30	cxUniform	0.05	6	1	1.84529073148
30	cxUniform	0.05	6	3	1.86877591598
30	cxUniform	0.05	6	5	1.88166993708
30	cxUniform	0.05	6	7	1.88223704399
30	cxUniform	0.05	8	1	1.85604761209
30	cxUniform	0.05	8	3	1.87664122706
30	cxUniform	0.05	8	5	1.87429668328
30	cxUniform	0.05	8	7	1.88431053673
30	cxUniform	0.075	2	1	1.85053381276
30	cxUniform	0.075	2	3	1.87560371027
30	cxUniform	0.075	2	5	1.88744433848
30	cxUniform	0.075	2	7	1.88515577073
30	cxUniform	0.075	4	1	1.84686151511
30	cxUniform	0.075	4	3	1.88113507102
30	cxUniform	0.075	4	5	1.87995069107
30	cxUniform	0.075	4	7	1.88536536218
30	cxUniform	0.075	6	1	1.83841749383
30	cxUniform	0.075	6	3	1.87553674976
30	cxUniform	0.075	6	5	1.88412492646
30	cxUniform	0.075	6	7	1.87862401028
30	cxUniform	0.075	8	1	1.83640056471
30	cxUniform	0.075	8	3	1.87043260239
30	cxUniform	0.075	8	5	1.88449821806
30	cxUniform	0.075	8	7	1.88253997862
30	cxUniform	0.1	2	1	1.8592828462
30	cxUniform	0.1	2	3	1.87861149842
30	cxUniform	0.1	2	5	1.8828177148
30	cxUniform	0.1	2	7	1.89082975214
30	cxUniform	0.1	4	1	1.84721982567
30	cxUniform	0.1	4	3	1.8801938843
30	cxUniform	0.1	4	5	1.88437545799
30	cxUniform	0.1	4	7	1.88416808169
30	cxUniform	0.1	6	1	1.84475925684
30	cxUniform	0.1	6	3	1.8757318769
30	cxUniform	0.1	6	5	1.88614444447
30	cxUniform	0.1	6	7	1.88621674049
30	cxUniform	0.1	8	1	1.85044889684
30	cxUniform	0.1	8	3	1.87781023241
30	cxUniform	0.1	8	5	1.8804661404
30	cxUniform	0.1	8	7	1.88048506685
30	cxUniform	0.125	2	1	1.84743047508
30	cxUniform	0.125	2	3	1.87586858552
30	cxUniform	0.125	2	5	1.88774549906
30	cxUniform	0.125	2	7	1.88504925681
30	cxUniform	0.125	4	1	1.85104248618
30	cxUniform	0.125	4	3	1.87875324896
30	cxUniform	0.125	4	5	1.88130074681
30	cxUniform	0.125	4	7	1.88747411151
30	cxUniform	0.125	6	1	1.83752551352
30	cxUniform	0.125	6	3	1.88826331693
30	cxUniform	0.125	6	5	1.88148458743
30	cxUniform	0.125	6	7	1.88727465074
30	cxUniform	0.125	8	1	1.84244966339
30	cxUniform	0.125	8	3	1.8698650817
30	cxUniform	0.125	8	5	1.87900406676
30	cxUniform	0.125	8	7	1.8913157857
30	cxUniform	0.15	2	1	1.85027653555
30	cxUniform	0.15	2	3	1.8763314482
30	cxUniform	0.15	2	5	1.88318339353
30	cxUniform	0.15	2	7	1.88928844747
30	cxUniform	0.15	4	1	1.84474536279
30	cxUniform	0.15	4	3	1.8762467357
30	cxUniform	0.15	4	5	1.88294325059
30	cxUniform	0.15	4	7	1.88750000811
30	cxUniform	0.15	6	1	1.84298635308
30	cxUniform	0.15	6	3	1.87481468756
30	cxUniform	0.15	6	5	1.88009043438
30	cxUniform	0.15	6	7	1.88620457911
30	cxUniform	0.15	8	1	1.8364820209
30	cxUniform	0.15	8	3	1.87224535431
30	cxUniform	0.15	8	5	1.88501477354
30	cxUniform	0.15	8	7	1.88211252332
30	cxUniform	0.175	2	1	1.84977558717
30	cxUniform	0.175	2	3	1.8784918247
30	cxUniform	0.175	2	5	1.88448223489
30	cxUniform	0.175	2	7	1.88565378833
30	cxUniform	0.175	4	1	1.85168671141
30	cxUniform	0.175	4	3	1.87607626402
30	cxUniform	0.175	4	5	1.88383631832
30	cxUniform	0.175	4	7	1.88556006401
30	cxUniform	0.175	6	1	1.85045172672
30	cxUniform	0.175	6	3	1.87511083326
30	cxUniform	0.175	6	5	1.87750771425
30	cxUniform	0.175	6	7	1.88375547671
30	cxUniform	0.175	8	1	1.8407619178
30	cxUniform	0.175	8	3	1.88123363883
30	cxUniform	0.175	8	5	1.88041597999
30	cxUniform	0.175	8	7	1.88566270165
30	cxUniform	0.2	2	1	1.85917212096
30	cxUniform	0.2	2	3	1.87826153493
30	cxUniform	0.2	2	5	1.88509019201
30	cxUniform	0.2	2	7	1.88759326557
30	cxUniform	0.2	4	1	1.85244009495
30	cxUniform	0.2	4	3	1.87842423088
30	cxUniform	0.2	4	5	1.88085021553
30	cxUniform	0.2	4	7	1.88856835853
30	cxUniform	0.2	6	1	1.85173362877
30	cxUniform	0.2	6	3	1.8726082652
30	cxUniform	0.2	6	5	1.88837570946
30	cxUniform	0.2	6	7	1.88301447226
30	cxUniform	0.2	8	1	1.84568002392
30	cxUniform	0.2	8	3	1.8710945971
30	cxUniform	0.2	8	5	1.88264272054
30	cxUniform	0.2	8	7	1.878883416
40	cxOnePoint	0.05	2	1	1.83292633677
40	cxOnePoint	0.05	2	3	1.86565809692
40	cxOnePoint	0.05	2	5	1.87213584148
40	cxOnePoint	0.05	2	7	1.87812225305
40	cxOnePoint	0.05	4	1	1.82996816677
40	cxOnePoint	0.05	4	3	1.86838073299
40	cxOnePoint	0.05	4	5	1.86370276566
40	cxOnePoint	0.05	4	7	1.87324372324
40	cxOnePoint	0.05	6	1	1.83105198214
40	cxOnePoint	0.05	6	3	1.86232724254
40	cxOnePoint	0.05	6	5	1.86365428932
40	cxOnePoint	0.05	6	7	1.86538216904
40	cxOnePoint	0.05	8	1	1.80942180957
40	cxOnePoint	0.05	8	3	1.85638411784
40	cxOnePoint	0.05	8	5	1.86607973647
40	cxOnePoint	0.05	8	7	1.86348821367
40	cxOnePoint	0.075	2	1	1.82596204996
40	cxOnePoint	0.075	2	3	1.86424620947
40	cxOnePoint	0.075	2	5	1.87353360912
40	cxOnePoint	0.075	2	7	1.87379705625
40	cxOnePoint	0.075	4	1	1.82585196899
40	cxOnePoint	0.075	4	3	1.86343296555
40	cxOnePoint	0.075	4	5	1.86230764421
40	cxOnePoint	0.075	4	7	1.86350658855
40	cxOnePoint	0.075	6	1	1.82518069781
40	cxOnePoint	0.075	6	3	1.86565988213
40	cxOnePoint	0.075	6	5	1.8666045793
40	cxOnePoint	0.075	6	7	1.86676405725
40	cxOnePoint	0.075	8	1	1.82619688937
40	cxOnePoint	0.075	8	3	1.8674182202
40	cxOnePoint	0.075	8	5	1.87035127653
40	cxOnePoint	0.075	8	7	1.87016029625
40	cxOnePoint	0.1	2	1	1.82855225336
40	cxOnePoint	0.1	2	3	1.86722443794
40	cxOnePoint	0.1	2	5	1.8755467393
40	cxOnePoint	0.1	2	7	1.87469056496
40	cxOnePoint	0.1	4	1	1.8332249631
40	cxOnePoint	0.1	4	3	1.86730725834
40	cxOnePoint	0.1	4	5	1.87459748263
40	cxOnePoint	0.1	4	7	1.88065931367
40	cxOnePoint	0.1	6	1	1.82404310068
40	cxOnePoint	0.1	6	3	1.86444175134
40	cxOnePoint	0.1	6	5	1.8712562848
40	cxOnePoint	0.1	6	7	1.87306135928
40	cxOnePoint	0.1	8	1	1.82880299249
40	cxOnePoint	0.1	8	3	1.86315051526
40	cxOnePoint	0.1	8	5	1.86731438428
40	cxOnePoint	0.1	8	7	1.87084297672
40	cxOnePoint	0.125	2	1	1.84356518955
40	cxOnePoint	0.125	2	3	1.87149895762
40	cxOnePoint	0.125	2	5	1.87539427409
40	cxOnePoint	0.125	2	7	1.88508611639
40	cxOnePoint	0.125	4	1	1.84001126158
40	cxOnePoint	0.125	4	3	1.86459652125
40	cxOnePoint	0.125	4	5	1.87317652681
40	cxOnePoint	0.125	4	7	1.87855991038
40	cxOnePoint	0.125	6	1	1.83342301728
40	cxOnePoint	0.125	6	3	1.85850088486
40	cxOnePoint	0.125	6	5	1.87289594689
40	cxOnePoint	0.125	6	7	1.87197062915
40	cxOnePoint	0.125	8	1	1.83783048429
40	cxOnePoint	0.125	8	3	1.85819121581
40	cxOnePoint	0.125	8	5	1.85927736524
40	cxOnePoint	0.125	8	7	1.87081627576
40	cxOnePoint	0.15	2	1	1.83997956429
40	cxOnePoint	0.15	2	3	1.86902778545
40	cxOnePoint	0.15	2	5	1.87955319324
40	cxOnePoint	0.15	2	7	1.8805255977
40	cxOnePoint	0.15	4	1	1.82433430093
40	cxOnePoint	0.15	4	3	1.86286504069
40	cxOnePoint	0.15	4	5	1.87547654652
40	cxOnePoint	0.15	4	7	1.87028597163
40	cxOnePoint	0.15	6	1	1.81840316055
40	cxOnePoint	0.15	6	3	1.86158509233
40	cxOnePoint	0.15	6	5	1.87114874167
40	cxOnePoint	0.15	6	7	1.87203066361
40	cxOnePoint	0.15	8	1	1.82397660422
40	cxOnePoint	0.15	8	3	1.8702270902
40	cxOnePoint	0.15	8	5	1.86834361795
40	cxOnePoint	0.15	8	7	1.86715756641
40	cxOnePoint	0.175	2	1	1.83547022567
40	cxOnePoint	0.175	2	3	1.86814592822
40	cxOnePoint	0.175	2	5	1.8800744551
40	cxOnePoint	0.175	2	7	1.88336123417
40	cxOnePoint	0.175	4	1	1.82842610362
40	cxOnePoint	0.175	4	3	1.86373805967
40	cxOnePoint	0.175	4	5	1.87411009566
40	cxOnePoint	0.175	4	7	1.87610240443
40	cxOnePoint	0.175	6	1	1.83923021991
40	cxOnePoint	0.175	6	3	1.86394974653
40	cxOnePoint	0.175	6	5	1.86874640719
40	cxOnePoint	0.175	6	7	1.87279679049
40	cxOnePoint	0.175	8	1	1.83968149431
40	cxOnePoint	0.175	8	3	1.86485665315
40	cxOnePoint	0.175	8	5	1.86874591638
40	cxOnePoint	0.175	8	7	1.87326294676
40	cxOnePoint	0.2	2	1	1.84181464755
40	cxOnePoint	0.2	2	3	1.87128418226
40	cxOnePoint	0.2	2	5	1.87172567694
40	cxOnePoint	0.2	2	7	1.88186147282
40	cxOnePoint	0.2	4	1	1.82810847993
40	cxOnePoint	0.2	4	3	1.86990920251
40	cxOnePoint	0.2	4	5	1.87611290681
40	cxOnePoint	0.2	4	7	1.88287663575
40	cxOnePoint	0.2	6	1	1.85129517975
40	cxOnePoint	0.2	6	3	1.8605714648
40	cxOnePoint	0.2	6	5	1.8752892692
40	cxOnePoint	0.2	6	7	1.87285056172
40	cxOnePoint	0.2	8	1	1.82757256285
40	cxOnePoint	0.2	8	3	1.86857078713
40	cxOnePoint	0.2	8	5	1.8709252684
40	cxOnePoint	0.2	8	7	1.88218981315
40	cxTwoPoint	0.05	2	1	1.83769091858
40	cxTwoPoint	0.05	2	3	1.86822120519
40	cxTwoPoint	0.05	2	5	1.87522131283
40	cxTwoPoint	0.05	2	7	1.87533416151
40	cxTwoPoint	0.05	4	1	1.82992254279
40	cxTwoPoint	0.05	4	3	1.87025809616
40	cxTwoPoint	0.05	4	5	1.87331114929
40	cxTwoPoint	0.05	4	7	1.8761603524
